ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200652_at,3481.7,P,0.000732
200653_s_at,1210.1,P,0.000244
200654_at,5914.9,P,0.008057
200655_s_at,2062.9,P,0.000244
200656_s_at,2208.1,P,0.000244
200657_at,14359.3,P,0.000244
200658_s_at,1295.7,P,0.000732
200659_s_at,508.1,P,0.00293
200660_at,788,P,0.046143
200661_at,810,A,0.129639
200662_s_at,2239.8,P,0.000244
200663_at,1420.4,P,0.00415
200664_s_at,940.8,P,0.005859
200665_s_at,34.3,A,0.753906
200666_s_at,1521,P,0.000244
200667_at,2032.1,P,0.000244
200668_s_at,5682.1,P,0.000244
200669_s_at,2967,P,0.000244
200670_at,1531,P,0.000244
200671_s_at,873.3,P,0.008057
200672_x_at,1784.9,P,0.000244
200673_at,1365.8,P,0.001221
200674_s_at,39651.5,P,0.000244
200675_at,3146.7,P,0.000244
200676_s_at,466.8,P,0.000732
200677_at,3241.6,P,0.000244
200678_x_at,796.9,P,0.008057
200679_x_at,6975.2,P,0.000244
200680_x_at,20015.5,P,0.000244
200681_at,2374.9,P,0.000732
200682_s_at,2420.3,P,0.000244
200683_s_at,1779.1,P,0.000732
200684_s_at,1038,P,0.000732
200685_at,264.6,P,0.018555
200686_s_at,3235.9,P,0.000244
200687_s_at,1266.3,P,0.001221
200688_at,458.8,P,0.037598
200689_x_at,33195.8,P,0.000244
200690_at,325.4,A,0.27417
200691_s_at,1805.6,P,0.000244
200692_s_at,1854.3,P,0.000732
200693_at,7843.3,P,0.000244
200694_s_at,1649.1,P,0.000244
200695_at,1513.5,P,0.018555
200696_s_at,479.5,A,0.111572
200697_at,1791,P,0.008057
200698_at,539.2,P,0.001221
200699_at,530.5,P,0.030273
200700_s_at,1334,P,0.000244
200701_at,1053.1,P,0.000732
200702_s_at,623.1,P,0.018555
200703_at,5775.6,P,0.000732
200704_at,703.9,P,0.000732
200705_s_at,17207.2,P,0.000244
200706_s_at,595.9,P,0.01416
200707_at,1267.8,P,0.001953
200708_at,1309.1,P,0.000244
200709_at,3921.9,P,0.000244
200710_at,1749,P,0.001953
200711_s_at,1954.4,P,0.000244
200712_s_at,1039.3,P,0.001221
200713_s_at,3328,P,0.000244
200714_x_at,2608.8,P,0.000732
200715_x_at,22770.3,P,0.000244
200716_x_at,55199.6,P,0.000244
200717_x_at,38954.4,P,0.000244
200718_s_at,8625.4,P,0.000244
200719_at,732.4,P,0.005859
200720_s_at,958,P,0.000732
200721_s_at,1172,P,0.000244
200722_s_at,2068.6,P,0.000244
200723_s_at,4450.2,P,0.000244
200724_at,236,A,0.219482
200725_x_at,40434.6,P,0.000244
200726_at,2493,P,0.000244
200727_s_at,1722.4,P,0.01416
200728_at,4617.9,P,0.000244
200729_s_at,1988.3,P,0.000244
200730_s_at,417.6,P,0.000732
200731_s_at,331.2,P,0.001221
200732_s_at,894.6,P,0.000732
200733_s_at,298,P,0.010742
200734_s_at,1328.5,P,0.010742
200735_x_at,24628.3,P,0.000244
200736_s_at,1586.4,P,0.001221
200737_at,2148.1,P,0.001221
200738_s_at,6539.5,P,0.000244
200739_s_at,1298,P,0.001953
200740_s_at,3323.6,P,0.000244
200741_s_at,40846.6,P,0.000244
200742_s_at,937.3,P,0.000244
200743_s_at,1244.5,P,0.000244
200744_s_at,2256.5,P,0.000244
200745_s_at,2495.9,P,0.000244
200746_s_at,4573.3,P,0.001221
200747_s_at,1725.6,P,0.000244
200748_s_at,8080.9,P,0.000244
200749_at,529.3,P,0.00293
200750_s_at,7441.1,P,0.000244
200751_s_at,2411.5,P,0.000244
200752_s_at,742.7,P,0.00415
