ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200653_s_at,1645.7,P,0.000244
200654_at,2870.2,P,0.018555
200655_s_at,2799.1,P,0.000244
200656_s_at,1145.4,P,0.001953
200657_at,15301.3,P,0.000244
200658_s_at,1447.4,P,0.000244
200659_s_at,472.5,P,0.008057
200660_at,38.2,A,0.753906
200661_at,579.5,A,0.19458
200662_s_at,2536.9,P,0.000244
200663_at,1885.5,P,0.001221
200664_s_at,800.9,P,0.005859
200665_s_at,75.2,A,0.665527
200666_s_at,1618.9,P,0.000244
200667_at,1934.9,P,0.000244
200668_s_at,4901.2,P,0.000244
200669_s_at,3270.4,P,0.000244
200670_at,1523,P,0.001221
200671_s_at,1392.9,P,0.000732
200672_x_at,2612.1,P,0.000244
200673_at,2302.9,P,0.000732
200674_s_at,32204.9,P,0.000244
200675_at,7900.8,P,0.000244
200676_s_at,359.2,A,0.095215
200677_at,1225.2,P,0.000732
200678_x_at,1483,P,0.010742
200679_x_at,13565.1,P,0.000244
200680_x_at,31303.9,P,0.000244
200681_at,3222.4,P,0.000732
200682_s_at,3229.3,P,0.000244
200683_s_at,1000.4,P,0.00415
200684_s_at,399.8,P,0.008057
200685_at,203.7,P,0.023926
200686_s_at,3831.8,P,0.000244
200687_s_at,814,P,0.00293
200688_at,338.8,P,0.030273
200689_x_at,20647.4,P,0.000244
200690_at,568.9,A,0.080566
200691_s_at,1590.8,P,0.000244
200692_s_at,1662.5,P,0.000244
200693_at,7385.6,P,0.000244
200694_s_at,1785.3,P,0.000244
200695_at,1422.8,P,0.01416
200696_s_at,510.4,A,0.080566
200697_at,820.6,M,0.056152
200698_at,445.4,P,0.000732
200699_at,228,P,0.046143
200700_s_at,981.4,P,0.000244
200701_at,1963.9,P,0.000244
200702_s_at,1122.6,P,0.001221
200703_at,3865.5,P,0.001953
200704_at,1314.5,P,0.000244
200705_s_at,15078.2,P,0.000244
200706_s_at,1411.1,P,0.001953
200707_at,916.1,P,0.00293
200708_at,1413.4,P,0.001953
200709_at,3307.7,P,0.000244
200710_at,1737.5,P,0.00293
200711_s_at,2290.9,P,0.000244
200712_s_at,2258.9,P,0.000244
200713_s_at,5936,P,0.000244
200714_x_at,2207.9,P,0.000244
200715_x_at,20930.4,P,0.000244
200716_x_at,43684.9,P,0.000244
200717_x_at,39162,P,0.000244
200718_s_at,7013,P,0.000244
200719_at,1366.7,P,0.000244
200720_s_at,989.9,P,0.001953
200721_s_at,884,P,0.00415
200722_s_at,1502.1,P,0.000244
200723_s_at,3747.5,P,0.000244
200724_at,263.5,A,0.219482
200725_x_at,35895.5,P,0.000244
200726_at,3839.8,P,0.000244
200727_s_at,4409.6,P,0.000732
200728_at,7090.5,P,0.000244
200729_s_at,4181.1,P,0.000244
200730_s_at,888.2,P,0.000244
200731_s_at,777.6,P,0.000244
200732_s_at,1493.1,P,0.000732
200733_s_at,427.4,P,0.00293
200734_s_at,832.8,P,0.046143
200735_x_at,21358.1,P,0.000244
200736_s_at,2226.4,P,0.001221
200737_at,1938,P,0.000732
200738_s_at,4846.4,P,0.000244
200739_s_at,892.6,P,0.008057
200740_s_at,2078.5,P,0.000244
200741_s_at,31052.7,P,0.000244
200742_s_at,1018.9,P,0.000732
200743_s_at,1120.9,P,0.000244
200744_s_at,3336.6,P,0.000244
200745_s_at,3842.7,P,0.000244
200746_s_at,5679.5,P,0.000732
200747_s_at,1538.2,P,0.000732
200748_s_at,4967.3,P,0.000244
200749_at,471.5,P,0.000244
200750_s_at,6816.1,P,0.000244
200751_s_at,2466.5,P,0.000244
200752_s_at,911.9,P,0.01416
200753_x_at,3587.4,P,0.000732
200754_x_at,21742.9,P,0.000244
200755_s_at,45.8,A,0.633789
200756_x_at,336.7,A,0.27417
200757_s_at,343.2,P,0.046143
200758_s_at,404.5,A,0.171387
200759_x_at,718.3,P,0.005859
200760_s_at,1731.4,P,0.000244
200761_s_at,1526.4,P,0.001953
200762_at,1427.6,P,0.000244
200763_s_at,30487.3,P,0.000244
200764_s_at,313.4,M,0.056152
200765_x_at,422.2,P,0.000732
