ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200652_at,2697,P,0.000732
200653_s_at,2348.3,P,0.001221
200654_at,11522.9,P,0.010742
200655_s_at,4719.3,P,0.000244
200656_s_at,2534.1,P,0.000732
200657_at,9352.6,P,0.000244
200658_s_at,1128.3,P,0.001953
200659_s_at,780.5,A,0.067627
200660_at,504,A,0.067627
200661_at,1470.8,P,0.01416
200662_s_at,4344,P,0.000732
200663_at,8296.4,P,0.000244
200664_s_at,1090.7,P,0.01416
200665_s_at,119.3,A,0.432373
200666_s_at,1639.1,P,0.000244
200667_at,3274.8,P,0.000244
200668_s_at,6082.4,P,0.000244
200669_s_at,3418.3,P,0.000244
200670_at,2154.3,P,0.000244
200671_s_at,571,A,0.129639
200672_x_at,876.8,P,0.000732
200673_at,3658.8,P,0.001221
200674_s_at,31807.4,P,0.000244
200675_at,2401.5,P,0.000244
200676_s_at,161,A,0.432373
200677_at,1751.8,P,0.001953
200678_x_at,4471.7,P,0.001221
200679_x_at,3240.6,P,0.000244
200680_x_at,18795.5,P,0.000244
200681_at,1424.2,P,0.001953
200682_s_at,3041.3,P,0.000244
200683_s_at,120.4,A,0.303711
200684_s_at,375.1,A,0.149658
200685_at,768.4,P,0.008057
200686_s_at,2270.7,P,0.000244
200687_s_at,363.2,A,0.466064
200688_at,203.3,A,0.366211
200689_x_at,21199.7,P,0.000244
200690_at,796.1,A,0.149658
200691_s_at,1903.6,P,0.000732
200692_s_at,1819.4,P,0.000244
200693_at,6332.7,P,0.000244
200694_s_at,3027,P,0.000244
200695_at,744.2,A,0.080566
200696_s_at,3674.3,P,0.000244
200697_at,3605.3,P,0.005859
200698_at,528.2,A,0.067627
200699_at,317.5,A,0.246094
200700_s_at,1476.4,P,0.000244
200701_at,2188,P,0.000244
200702_s_at,271.5,P,0.037598
200703_at,1059.9,P,0.030273
200704_at,1045.5,P,0.000244
200705_s_at,9605.3,P,0.000244
200706_s_at,1065.7,P,0.01416
200707_at,1070.1,P,0.00293
200708_at,492.7,A,0.067627
200709_at,5495.6,P,0.000244
200710_at,2110.8,P,0.00293
200711_s_at,3050.6,P,0.000244
200712_s_at,2088.2,P,0.000732
200713_s_at,6125.9,P,0.000244
200714_x_at,3441.8,P,0.000244
200715_x_at,11691.3,P,0.000244
200716_x_at,42753.9,P,0.000244
200717_x_at,37677.1,P,0.000244
200718_s_at,5289.2,P,0.000244
200719_at,2903.6,P,0.000244
200720_s_at,816.4,P,0.010742
200721_s_at,644.4,M,0.056152
200722_s_at,971.8,P,0.001953
200723_s_at,2210.8,P,0.000732
200724_at,119.1,A,0.828613
200725_x_at,40081.2,P,0.000244
200726_at,2568.2,P,0.000244
200727_s_at,1145.2,P,0.01416
200728_at,3662.7,P,0.000244
200729_s_at,1883.3,P,0.000732
200730_s_at,670.3,P,0.000244
200731_s_at,1026.2,P,0.00415
200732_s_at,1875.3,P,0.000732
200733_s_at,537.4,P,0.000732
200734_s_at,763.5,A,0.067627
200735_x_at,19784.9,P,0.000244
200736_s_at,2801.1,P,0.000244
200737_at,1480,P,0.005859
200738_s_at,4512.2,P,0.000244
200739_s_at,1608.9,P,0.000244
200740_s_at,4585.5,P,0.000244
200741_s_at,28044.4,P,0.000244
200742_s_at,2944.1,P,0.000244
200743_s_at,2987.4,P,0.000244
200744_s_at,2088,P,0.000244
200745_s_at,2509.9,P,0.000244
200746_s_at,4283,P,0.000732
200747_s_at,1410.5,P,0.018555
200748_s_at,9508.1,P,0.000244
200749_at,451.2,P,0.023926
200750_s_at,4261.5,P,0.000732
200751_s_at,843.1,P,0.000732
200752_s_at,303.8,A,0.27417
200753_x_at,2965.2,P,0.001221
