ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200736_s_at,14752.2,P,0.000244
200737_at,2593.6,P,0.000732
200738_s_at,8821.5,P,0.000244
200739_s_at,1533.4,P,0.001953
200740_s_at,5458.2,P,0.000244
200741_s_at,35854.2,P,0.000244
200742_s_at,2551.6,P,0.000244
200743_s_at,2248,P,0.000244
200744_s_at,2098.6,P,0.000244
200745_s_at,2744.9,P,0.000244
200746_s_at,4225.9,P,0.001221
200747_s_at,1188.7,P,0.000244
200748_s_at,3857.7,P,0.000244
200749_at,521,P,0.008057
200750_s_at,4874.7,P,0.000732
200751_s_at,2365.2,P,0.000244
200752_s_at,811.6,P,0.008057
200753_x_at,1805.2,P,0.001221
200754_x_at,8879,P,0.000244
200755_s_at,66.7,A,0.633789
200756_x_at,193.9,A,0.466064
200757_s_at,763.5,P,0.023926
200758_s_at,498.8,P,0.037598
200759_x_at,1400.1,P,0.010742
200760_s_at,2781.4,P,0.000244
200761_s_at,4336.6,P,0.000732
200762_at,1965.4,P,0.000244
200763_s_at,33822.2,P,0.000244
200764_s_at,518.3,P,0.000244
200765_x_at,403.8,P,0.001953
200766_at,203.6,A,0.219482
200767_s_at,750.8,P,0.008057
200768_s_at,2242.5,P,0.000244
200769_s_at,1141.1,M,0.056152
200770_s_at,37.6,A,0.533936
200771_at,196.9,A,0.5
200772_x_at,18964.3,P,0.000244
200773_x_at,13158.5,P,0.000244
200774_at,2933.9,P,0.000244
200775_s_at,4826.2,P,0.000732
200776_s_at,869.9,P,0.005859
200777_s_at,1218.7,P,0.000732
200778_s_at,1990.6,P,0.000244
200779_at,6371.4,P,0.001221
200780_x_at,12142,P,0.000732
200781_s_at,30316.1,P,0.000244
200782_at,1264.2,P,0.000732
200783_s_at,1562.6,P,0.000732
200784_s_at,26.7,A,0.98584
200785_s_at,225.8,A,0.303711
200786_at,1515.9,P,0.000244
200787_s_at,540.8,P,0.005859
200788_s_at,624,P,0.008057
200789_at,1495.7,P,0.046143
200790_at,1426,P,0.00293
200791_s_at,1123.7,P,0.005859
200792_at,4705.5,P,0.00415
200793_s_at,1160.7,A,0.095215
200794_x_at,4372.6,P,0.000244
200795_at,210.8,A,0.27417
200796_s_at,180.4,A,0.366211
200797_s_at,2831.8,P,0.000244
200798_x_at,1016.3,P,0.000732
200799_at,3259.2,P,0.000244
200800_s_at,969.6,P,0.001953
200801_x_at,41262.7,P,0.000244
200802_at,1394.2,P,0.001221
200803_s_at,2854.2,P,0.001953
200804_at,3152.7,P,0.000244
200805_at,488.3,A,0.067627
200806_s_at,3674.5,P,0.000244
200807_s_at,6346.5,P,0.000244
200808_s_at,1275.9,P,0.000244
200809_x_at,28298.2,P,0.000244
200810_s_at,1291.8,P,0.000732
200811_at,1456.4,M,0.056152
200812_at,1246.6,P,0.001221
200813_s_at,926.8,A,0.080566
200814_at,8401.1,P,0.000732
200815_s_at,801.7,P,0.008057
200816_s_at,1226.5,P,0.000244
200817_x_at,59577.9,P,0.000244
200818_at,4771.6,P,0.000244
200819_s_at,31212.7,P,0.000244
200820_at,975.4,P,0.010742
200821_at,1963.9,P,0.00415
200822_x_at,4127.8,P,0.000244
200823_x_at,24538.1,P,0.000244
200824_at,2886.9,P,0.000244
200825_s_at,1210.7,P,0.010742
200826_at,7294.5,P,0.000244
200827_at,110.9,A,0.398926
200828_s_at,3402.8,P,0.001221
200829_x_at,1436.3,P,0.000732
200830_at,1708.7,P,0.000244
200831_s_at,77.6,A,0.828613
200832_s_at,21.3,A,0.870361
200833_s_at,2419.1,P,0.000244
200834_s_at,23338.6,P,0.000244
200835_s_at,20.1,A,0.994141
200836_s_at,895.4,A,0.246094
200837_at,2030.3,P,0.000244
200838_at,561.8,A,0.080566
200839_s_at,790,P,0.001221
200840_at,3262.4,P,0.000244
200841_s_at,260.7,A,0.334473
200842_s_at,504,P,0.001953
200843_s_at,1167.5,P,0.001953
200844_s_at,3811.3,P,0.000244
200845_s_at,2223.9,P,0.000244
200846_s_at,1830.3,P,0.000244
200847_s_at,1908.6,P,0.000244
200848_at,787.6,P,0.008057
200849_s_at,1106.9,P,0.001953
200850_s_at,1816.5,P,0.000244
200851_s_at,1431.9,P,0.030273
200852_x_at,1062.3,P,0.018555
200853_at,6232.6,P,0.001953
200854_at,818.5,P,0.001221
200855_at,305.6,P,0.023926
200856_x_at,544,P,0.001221
200857_s_at,994.9,P,0.005859
200858_s_at,22861.7,P,0.000244
200859_x_at,2684.4,P,0.000732
200860_s_at,2638.1,P,0.000732
200861_at,765.7,P,0.023926
200862_at,116.7,A,0.303711
200863_s_at,2237.1,P,0.000244
200864_s_at,470.4,P,0.000244
200865_at,112.8,A,0.334473
200866_s_at,4171.9,P,0.000244
200867_at,690.5,P,0.00415
200868_s_at,1330.2,P,0.037598
200869_at,30895,P,0.000244
200870_at,1873,P,0.000244
200871_s_at,9010.9,P,0.000244
200872_at,186.3,A,0.567627
200873_s_at,4057.3,P,0.000244
200874_s_at,702.2,P,0.001953
200875_s_at,1575.9,P,0.000732
200876_s_at,3220.9,P,0.000244
200877_at,4205.7,P,0.000244
200878_at,272.5,A,0.149658
200879_s_at,107.5,A,0.567627
200880_at,1848.8,P,0.001221
200881_s_at,3015.1,P,0.000732
200882_s_at,2864.7,P,0.000244
200883_at,1388,P,0.000244
200884_at,333.7,A,0.303711
200885_at,203.6,A,0.19458
200886_s_at,4004.2,P,0.000244
200887_s_at,1486.7,P,0.000244
200888_s_at,19934.5,P,0.000244
200889_s_at,801.7,P,0.000244
200890_s_at,866.5,P,0.00293
200891_s_at,2496,P,0.000244
200892_s_at,2260.3,P,0.000244
200893_at,4867.9,P,0.000244
200894_s_at,740.6,P,0.023926
200895_s_at,1143.9,P,0.018555
200896_x_at,4533.8,P,0.000244
200897_s_at,67.2,A,0.466064
200898_s_at,1594.9,P,0.01416
200899_s_at,2013.6,P,0.000244
200900_s_at,492.6,P,0.008057
200901_s_at,1809.9,P,0.01416
200902_at,2364.9,P,0.000732
200903_s_at,1351.1,P,0.000244
200904_at,3484.8,P,0.000244
200905_x_at,14347.7,P,0.000732
200906_s_at,11.6,A,0.919434
200907_s_at,107.7,A,0.633789
200908_s_at,236.3,A,0.149658
200909_s_at,25875.3,P,0.000244
200910_at,3929.6,P,0.000244
200911_s_at,1373.2,A,0.095215
200912_s_at,13158.4,P,0.000244
200913_at,142.6,A,0.129639
200914_x_at,983.4,P,0.000732
200915_x_at,4381.2,P,0.000244
200916_at,942.1,P,0.023926
200917_s_at,302.7,A,0.19458
200918_s_at,1436.8,P,0.010742
200919_at,1693.2,P,0.023926
200920_s_at,1767.7,P,0.000244
200921_s_at,954.4,P,0.000244
200922_at,595.9,P,0.001221
200923_at,3174.5,P,0.00415
200924_s_at,604.4,P,0.046143
200925_at,5255.3,P,0.000244
200926_at,50725.7,P,0.000244
200927_s_at,974.7,P,0.000244
200928_s_at,155.7,A,0.080566
200929_at,1544.7,P,0.000244
200930_s_at,32.4,A,0.80542
200931_s_at,4865.7,P,0.000244
200932_s_at,791.3,A,0.080566
200933_x_at,46687.3,P,0.000244
200934_at,3902.5,P,0.000244
200935_at,1441.1,P,0.000244
200936_at,25656.7,P,0.000244
200937_s_at,16606.3,P,0.000244
200938_s_at,43.9,A,0.665527
200939_s_at,126.9,A,0.665527
200940_s_at,1381.6,P,0.001953
200941_at,939.5,P,0.00415
200942_s_at,1764.6,P,0.005859
200943_at,3337.8,P,0.000732
200944_s_at,8579.2,P,0.000244
200945_s_at,1947.5,P,0.000244
200946_x_at,1742.6,P,0.001221
200947_s_at,1296.9,P,0.018555
200948_at,1452.7,P,0.000732
200949_x_at,23316.7,P,0.000244
200950_at,872.2,A,0.080566
200951_s_at,240.9,A,0.303711
200952_s_at,374.8,A,0.171387
200953_s_at,3794,P,0.001221
200954_at,964.9,A,0.171387
200955_at,1741.2,P,0.000244
200956_s_at,801.8,P,0.001953
200957_s_at,1127.7,P,0.001221
200958_s_at,1440.1,P,0.000244
200959_at,1232.5,P,0.00293
200960_x_at,2491.8,P,0.005859
200961_at,786.4,P,0.000732
200962_at,1835.9,P,0.00415
200963_x_at,47085.3,P,0.000244
200964_at,5734.9,P,0.000244
200965_s_at,1051.5,P,0.000244
200966_x_at,5289.6,P,0.000244
200967_at,1043.9,P,0.000244
200968_s_at,1191.1,P,0.000732
200969_at,1123.5,P,0.000244
200970_s_at,1876.7,P,0.008057
200971_s_at,5499.4,P,0.000244
200972_at,1604.2,P,0.000732
200973_s_at,618.5,P,0.00415
200974_at,298.1,A,0.080566
200975_at,1497.2,P,0.000732
200976_s_at,2040.6,P,0.000244
200977_s_at,977.1,P,0.000244
200978_at,2962.6,P,0.000732
200979_at,978.7,P,0.001221
200980_s_at,3339.5,P,0.000732
200981_x_at,10807.2,P,0.000732
200982_s_at,919.2,P,0.037598
200983_x_at,1057.5,P,0.000244
200984_s_at,687.4,P,0.005859
200985_s_at,683.5,P,0.018555
200986_at,686.2,P,0.008057
200987_x_at,866.9,A,0.149658
200988_s_at,329.6,A,0.080566
200989_at,6513.2,P,0.000244
200990_at,4268.1,P,0.000732
200991_s_at,816.6,A,0.27417
200992_at,2448.2,P,0.000244
200993_at,1765.9,P,0.000244
200994_at,1559.8,P,0.000732
200995_at,555.5,P,0.023926
200996_at,1580.2,P,0.000244
200997_at,1128.1,P,0.046143
200998_s_at,393.2,P,0.030273
200999_s_at,352.6,P,0.037598
201000_at,2189.3,P,0.010742
201001_s_at,946.3,P,0.000732
201002_s_at,1877.3,P,0.000244
201003_x_at,783.1,P,0.001221
201004_at,4227.6,P,0.000244
201005_at,422,P,0.018555
201006_at,118.7,A,0.567627
201007_at,2941.8,P,0.000244
201008_s_at,1330,P,0.005859
201009_s_at,2948.3,P,0.001221
201010_s_at,3876.6,P,0.000244
201011_at,1165,P,0.00293
201012_at,167.6,A,0.171387
201013_s_at,1899.2,P,0.000244
201014_s_at,701.3,P,0.008057
201015_s_at,2447.2,P,0.000732
201016_at,762.2,P,0.000732
201017_at,1042.5,P,0.000244
201018_at,907.1,P,0.000732
201019_s_at,1716.9,P,0.000244
201020_at,1382,P,0.000244
201021_s_at,449.7,P,0.037598
201022_s_at,430.4,P,0.000732
201023_at,1549.2,P,0.000244
201024_x_at,793.2,P,0.030273
201025_at,352.1,P,0.046143
201026_at,321.8,A,0.080566
201027_s_at,297.6,A,0.067627
201028_s_at,7414.1,P,0.000244
201029_s_at,12044.9,P,0.000244
201030_x_at,8594.7,P,0.000732
201031_s_at,3837.5,P,0.000244
201032_at,1111.2,P,0.030273
201033_x_at,41862.5,P,0.000244
201034_at,6899.6,P,0.000244
201035_s_at,1118.4,A,0.095215
201036_s_at,713.1,P,0.001953
201037_at,2033.5,P,0.001221
201038_s_at,474.3,P,0.01416
201039_s_at,874.8,P,0.008057
201040_at,2444.8,P,0.005859
201041_s_at,5435.2,P,0.000732
201042_at,155.7,A,0.466064
201043_s_at,356.3,P,0.037598
201044_x_at,99.8,A,0.533936
201045_s_at,10.8,A,0.753906
201046_s_at,1283.8,A,0.095215
201047_x_at,1389.7,P,0.000244
201048_x_at,219.1,A,0.111572
201049_s_at,49404.6,P,0.000244
201050_at,215.6,A,0.111572
201051_at,3833,P,0.000244
201052_s_at,452.6,P,0.010742
201053_s_at,526,M,0.056152
201054_at,1988.9,P,0.000244
201055_s_at,446.6,P,0.010742
201056_at,536.3,P,0.037598
201057_s_at,1612.1,P,0.000732
201058_s_at,10,A,0.976074
201059_at,230.9,A,0.19458
201060_x_at,656.9,P,0.001953
201061_s_at,822.5,P,0.023926
201062_at,14.7,A,0.919434
201063_at,412,P,0.001953
201064_s_at,2126,P,0.000244
201065_s_at,1891.4,P,0.00415
201066_at,1064.7,P,0.030273
201067_at,377.5,A,0.303711
201068_s_at,1312,P,0.000244
201069_at,216.5,A,0.111572
201070_x_at,1470.7,P,0.018555
201071_x_at,5298.3,P,0.001221
201072_s_at,671.3,P,0.030273
201073_s_at,1137.4,P,0.000244
201074_at,2624.5,P,0.000244
201075_s_at,1938,P,0.000244
201076_at,706.5,P,0.037598
201077_s_at,2706,P,0.000244
201078_at,2155.8,P,0.001221
201079_at,659.4,P,0.01416
201080_at,620,P,0.01416
201081_s_at,330.3,A,0.19458
201082_s_at,485.6,P,0.00415
201083_s_at,393.7,P,0.037598
201084_s_at,3005.6,P,0.000244
201085_s_at,1718.8,P,0.023926
201086_x_at,3161,P,0.000244
201087_at,668.7,P,0.037598
201088_at,945.9,P,0.000244
201089_at,815.3,P,0.001953
201090_x_at,21299.1,P,0.01416
201091_s_at,665.9,P,0.000244
201092_at,4273.9,P,0.000244
201093_x_at,1140.5,P,0.00293
201094_at,45223,P,0.000244
201095_at,632,M,0.056152
201096_s_at,1169.3,P,0.000244
201097_s_at,1738.6,P,0.000244
201098_at,1090.2,P,0.000244
201099_at,1637.2,P,0.000244
201100_s_at,1575.6,P,0.000732
201101_s_at,702.1,P,0.018555
201102_s_at,2197.3,P,0.000732
201103_x_at,3308.7,P,0.000244
201104_x_at,2892.1,P,0.00415
201105_at,247.3,A,0.171387
201106_at,1982.6,P,0.010742
201107_s_at,15.2,A,0.976074
201108_s_at,270.3,A,0.19458
201109_s_at,284.7,A,0.432373
201110_s_at,5,A,0.981445
201111_at,399.3,P,0.000244
201112_s_at,1805,P,0.000244
201113_at,2369.8,P,0.001221
201114_x_at,1983.6,M,0.056152
201115_at,888.6,P,0.030273
201116_s_at,60.4,A,0.932373
201117_s_at,11.1,A,0.780518
201118_at,1997.4,P,0.000244
201119_s_at,4173.1,P,0.000244
201120_s_at,459,A,0.171387
201121_s_at,1645,P,0.018555
201122_x_at,476,A,0.129639
201123_s_at,222.8,P,0.046143
201124_at,185.2,A,0.334473
201125_s_at,57.8,A,0.80542
201126_s_at,1232.3,P,0.000244
201127_s_at,537.7,P,0.01416
201128_s_at,1775.6,P,0.001221
201129_at,1192.7,P,0.000244
201130_s_at,42.9,A,0.533936
201131_s_at,13.8,A,0.80542
201132_at,1227.1,P,0.000244
201133_s_at,803.4,P,0.000244
201134_x_at,6070.7,P,0.001221
201135_at,3945.2,P,0.000244
201136_at,3883.1,P,0.000732
201137_s_at,8934,P,0.001953
201138_s_at,598.4,P,0.000732
201139_s_at,808.5,P,0.01416
201140_s_at,409.8,P,0.01416
201141_at,216.8,A,0.171387
201142_at,1219.9,P,0.000732
201143_s_at,454.2,P,0.000732
201144_s_at,1653.7,P,0.000244
201145_at,1890.9,P,0.000244
201146_at,667.7,P,0.000244
201147_s_at,20.3,A,0.991943
201148_s_at,38.7,A,0.80542
201149_s_at,232.2,A,0.334473
201150_s_at,135.1,A,0.246094
201151_s_at,846,P,0.000732
201152_s_at,3557.2,P,0.000244
201153_s_at,3121.7,P,0.000244
201154_x_at,24169.8,P,0.000244
201155_s_at,693.9,P,0.01416
201156_s_at,403,A,0.171387
201157_s_at,848.7,P,0.000732
201158_at,358.2,A,0.171387
201159_s_at,315.3,A,0.398926
201160_s_at,6881.1,P,0.000244
201161_s_at,4422.1,P,0.000244
201162_at,672.9,A,0.067627
201163_s_at,511.1,P,0.000244
201164_s_at,1098.3,P,0.001953
201165_s_at,1812.1,P,0.01416
201166_s_at,1975.4,P,0.000732
201167_x_at,643.7,P,0.005859
201168_x_at,1862,M,0.056152
201169_s_at,179.2,A,0.5
201170_s_at,26.9,A,0.72583
201171_at,64.2,A,0.432373
201172_x_at,4161.1,P,0.010742
201173_x_at,1400.5,P,0.00415
201174_s_at,1535.9,P,0.001953
201175_at,909.4,P,0.00293
201176_s_at,606.6,P,0.001221
201177_s_at,1205.9,P,0.000732
201178_at,3056.9,P,0.000732
201179_s_at,709,A,0.080566
201180_s_at,1357.6,P,0.000732
201181_at,115.4,A,0.095215
201182_s_at,765.1,P,0.037598
201183_s_at,1721.8,P,0.000732
201184_s_at,2560.7,A,0.129639
201185_at,366.1,A,0.466064
201186_at,608.9,A,0.149658
201187_s_at,125.3,A,0.398926
201188_s_at,71,A,0.904785
201189_s_at,33.2,A,0.919434
201190_s_at,938.7,P,0.023926
201191_at,259.2,A,0.398926
201192_s_at,485.9,P,0.00415
201193_at,945,P,0.023926
201194_at,720.1,P,0.000244
201195_s_at,828,P,0.018555
201196_s_at,1051.7,P,0.000244
201197_at,877.5,P,0.000244
201198_s_at,1374,P,0.010742
201199_s_at,1446.5,A,0.067627
201200_at,1412.3,P,0.000244
201201_at,3637.5,P,0.000732
201202_at,2509.8,P,0.000244
201203_s_at,21.8,A,0.870361
201204_s_at,393.9,A,0.111572
201205_at,245.3,A,0.171387
201206_s_at,65.2,A,0.366211
201207_at,850.5,P,0.046143
201208_s_at,267.2,A,0.398926
201209_at,1288.9,P,0.000244
201210_at,4544.4,P,0.000732
201211_s_at,802.2,P,0.030273
201212_at,511.7,A,0.219482
201213_at,159.2,A,0.432373
201214_s_at,494.4,P,0.000732
201215_at,66.8,A,0.398926
201216_at,3787.5,P,0.000244
201217_x_at,43862,P,0.000244
201218_at,1432.3,P,0.000244
201219_at,486.3,P,0.018555
201220_x_at,4373,P,0.000244
201221_s_at,1677.5,P,0.023926
201222_s_at,685.6,P,0.00293
201223_s_at,1051.2,M,0.056152
201224_s_at,501.2,A,0.171387
201225_s_at,1987.5,P,0.000244
201226_at,4011.6,P,0.000244
201227_s_at,2644.9,P,0.000244
201228_s_at,297.8,P,0.046143
201229_s_at,335.8,P,0.01416
201230_s_at,956.2,P,0.030273
201231_s_at,7840.2,P,0.000244
201232_s_at,923,P,0.001953
201233_at,161.5,A,0.398926
201234_at,1056.7,A,0.149658
201235_s_at,905.4,P,0.037598
201236_s_at,2015.8,P,0.005859
201237_at,408.1,P,0.001953
201238_s_at,834,P,0.000244
201239_s_at,2489.5,P,0.000244
201240_s_at,3186.5,P,0.000244
201241_at,1207.9,P,0.00293
201242_s_at,7.9,A,0.780518
201243_s_at,42.1,A,0.828613
201244_s_at,2129.3,P,0.001953
201245_s_at,990.5,P,0.000732
201246_s_at,140.1,A,0.334473
201247_at,233.6,A,0.171387
201248_s_at,458.2,P,0.046143
201249_at,403.1,A,0.19458
201250_s_at,812.9,P,0.008057
201251_at,4004.5,P,0.001953
201252_at,458.7,A,0.095215
201253_s_at,2661.2,P,0.023926
201254_x_at,47275.1,P,0.001221
201255_x_at,3079,P,0.001221
201256_at,3205,P,0.000244
201257_x_at,52202.6,P,0.000244
201258_at,13419.3,P,0.000244
201259_s_at,1832.6,P,0.000244
