200785_s_at,296.6,A,0.780518
200786_at,1428.8,P,0.01416
200787_s_at,700.7,A,0.303711
200788_s_at,876.9,A,0.111572
200789_at,493.3,A,0.567627
200790_at,971.5,A,0.246094
200791_s_at,842.6,A,0.27417
200792_at,2525.6,P,0.023926
200793_s_at,148.4,A,0.888428
200794_x_at,2556,P,0.000732
200795_at,109.7,A,0.888428
200796_s_at,170.2,A,0.870361
200797_s_at,905.9,A,0.246094
200798_x_at,404.2,P,0.005859
200799_at,2131.4,P,0.000244
200800_s_at,1170.1,P,0.010742
200801_x_at,37917.1,P,0.000244
200802_at,1371.9,M,0.056152
200803_s_at,1383.4,P,0.037598
200804_at,2556.2,P,0.001221
200805_at,140.9,A,0.969727
200806_s_at,1258.3,A,0.067627
200807_s_at,2845.9,P,0.000244
200808_s_at,309.7,A,0.334473
200809_x_at,10743.8,P,0.000244
200810_s_at,465.5,A,0.19458
200811_at,1648,A,0.219482
200812_at,560.7,A,0.334473
200813_s_at,705.4,A,0.334473
200814_at,3080.7,P,0.037598
200815_s_at,466.6,A,0.665527
200816_s_at,1137.4,P,0.008057
200817_x_at,29357.9,P,0.000244
200818_at,2050.2,P,0.001221
200819_s_at,12816.5,P,0.000244
200820_at,820,A,0.27417
200821_at,596.4,A,0.219482
200822_x_at,2434.5,P,0.000732
200823_x_at,6250.7,P,0.001221
200824_at,2506.1,P,0.00293
200825_s_at,372.1,A,0.398926
200826_at,3685.5,P,0.001953
200827_at,516,A,0.303711
200828_s_at,2706.7,P,0.01416
200829_x_at,1984.9,P,0.01416
200830_at,1261,P,0.037598
200831_s_at,259.1,A,0.981445
200832_s_at,166.3,A,0.696289
200833_s_at,2625.9,P,0.00415
200834_s_at,8742.8,P,0.000244
200835_s_at,135.9,A,0.932373
200836_s_at,185.1,A,0.969727
200837_at,1106.2,P,0.046143
200838_at,232.1,A,0.72583
200839_s_at,864,P,0.037598
200840_at,891.3,P,0.046143
200841_s_at,198.5,A,0.919434
200842_s_at,432.6,A,0.567627
200843_s_at,1290,M,0.056152
200844_s_at,787.6,A,0.366211
200845_s_at,891.7,P,0.008057
200846_s_at,938.8,A,0.080566
200847_s_at,2268.2,P,0.01416
200848_at,899,M,0.056152
200849_s_at,714.5,A,0.398926
200850_s_at,1351.6,P,0.010742
200851_s_at,1082.3,A,0.303711
200852_x_at,776.3,A,0.303711
200853_at,3275.9,P,0.001221
200854_at,906.8,P,0.018555
200855_at,861.3,A,0.067627
200856_x_at,653.1,M,0.056152
200857_s_at,839.3,A,0.129639
200858_s_at,7887.6,P,0.000244
200859_x_at,1577,P,0.023926
200860_s_at,2055.1,P,0.001221
200861_at,1497,A,0.149658
200862_at,912,A,0.27417
200863_s_at,1738.8,P,0.023926
200864_s_at,435.5,M,0.056152
200865_at,329.6,A,0.398926
200866_s_at,1559.7,P,0.023926
200867_at,421.4,A,0.5
200868_s_at,769.5,A,0.303711
200869_at,14849.8,P,0.000244
200870_at,1501,P,0.010742
200871_s_at,2452.9,M,0.056152
200872_at,345.7,A,0.398926
200873_s_at,1582.8,P,0.000732
200874_s_at,964.1,A,0.095215
200875_s_at,1010.6,P,0.001221
200876_s_at,1865.4,P,0.00293
200877_at,3418.6,P,0.030273
200878_at,758.3,A,0.129639
200879_s_at,156.5,A,0.888428
200880_at,2002.3,P,0.008057
200881_s_at,3368.4,P,0.00293
200882_s_at,973.4,A,0.129639
200883_at,362.4,A,0.432373
200884_at,201.2,A,0.976074
200885_at,953.6,A,0.129639
200886_s_at,2944.5,P,0.018555
200887_s_at,1093,P,0.046143
200888_s_at,16778.8,P,0.000244
200889_s_at,810,A,0.149658
200890_s_at,415.2,A,0.303711
200891_s_at,1817.4,P,0.00293
200892_s_at,1419.1,P,0.001221
200893_at,3138.5,P,0.005859
200894_s_at,616.6,A,0.398926
200895_s_at,829.6,A,0.067627
200896_x_at,2202.5,P,0.01416
200897_s_at,376.9,A,0.753906
200898_s_at,475.4,A,0.466064
200899_s_at,1310.9,P,0.037598
200900_s_at,475.3,A,0.601074
200901_s_at,1944.5,A,0.246094
200902_at,1436.9,P,0.008057
200903_s_at,535.7,A,0.219482
200904_at,2645.1,P,0.000244
200905_x_at,9125.6,P,0.000244
200906_s_at,150.3,A,0.919434
200907_s_at,135.3,A,0.976074
200908_s_at,549.6,A,0.334473
200909_s_at,13792.7,P,0.000244
200910_at,1585.1,P,0.000244
200911_s_at,1006.6,A,0.366211
200912_s_at,6107.3,P,0.000244
200913_at,721,A,0.366211
200914_x_at,300.2,A,0.533936
200915_x_at,1467.9,P,0.018555
200916_at,569.2,A,0.398926
200917_s_at,143.3,A,0.850342
200918_s_at,975.8,A,0.067627
200919_at,1630,A,0.149658
200920_s_at,5255.1,P,0.000244
200921_s_at,1609.8,P,0.000732
200922_at,391.4,A,0.366211
200923_at,1184.3,A,0.303711
200924_s_at,308,A,0.870361
200925_at,3252.9,P,0.000244
200926_at,28355,P,0.000244
200927_s_at,1187.2,P,0.001953
200928_s_at,155.9,A,0.633789
200929_at,832.8,A,0.129639
200930_s_at,192.6,A,0.72583
200931_s_at,1397.9,P,0.00415
200932_s_at,1094.3,A,0.366211
200933_x_at,30742.4,P,0.000244
200934_at,2813.6,P,0.001221
200935_at,656.8,A,0.171387
200936_at,8086.8,P,0.001221
200937_s_at,6937.8,P,0.000244
200938_s_at,201.4,A,0.780518
200939_s_at,98.4,A,0.943848
200940_s_at,1095.8,A,0.111572
200941_at,1183.6,P,0.046143
200942_s_at,923.8,P,0.030273
200943_at,6316.9,P,0.001221
200944_s_at,7820.6,P,0.000732
200945_s_at,1083.8,P,0.00293
200946_x_at,829.2,A,0.129639
200947_s_at,216.5,A,0.601074
200948_at,1398.4,P,0.008057
200949_x_at,9057.2,P,0.000244
200950_at,838.5,A,0.303711
200951_s_at,129.1,A,0.850342
200952_s_at,507.1,A,0.665527
200953_s_at,3607.6,P,0.00293
200954_at,1274.5,A,0.303711
200955_at,1021.9,A,0.149658
200956_s_at,401.1,A,0.398926
200957_s_at,473.8,A,0.149658
200958_s_at,1658.8,P,0.000244
200959_at,1431.9,P,0.046143
200960_x_at,1526.1,P,0.008057
200961_at,666.3,A,0.129639
200962_at,1031.1,P,0.023926
200963_x_at,26880.1,P,0.000244
200964_at,4957.9,P,0.001221
200965_s_at,1158.9,P,0.023926
200966_x_at,1641.9,A,0.095215
200967_at,1132.8,P,0.008057
200968_s_at,1728.1,P,0.00293
200969_at,420.8,A,0.303711
200970_s_at,632.2,A,0.111572
200971_s_at,1505.3,P,0.010742
200972_at,908.3,P,0.000244
200973_s_at,301.1,A,0.696289
200974_at,722.2,A,0.095215
200975_at,1125.1,P,0.00293
200976_s_at,1725.1,P,0.01416
200977_s_at,445.4,A,0.149658
200978_at,1608.6,P,0.046143
200979_at,648.5,A,0.27417
200980_s_at,1663.9,P,0.037598
200981_x_at,8831,P,0.000244
200982_s_at,791.6,A,0.432373
200983_x_at,721.2,A,0.129639
200984_s_at,492.3,A,0.5
200985_s_at,151,A,0.870361
200986_at,306.8,A,0.567627
200987_x_at,1152,A,0.246094
200988_s_at,989.8,P,0.037598
200989_at,1690.5,P,0.00293
200990_at,2516.4,M,0.056152
200991_s_at,187.9,A,0.98584
200992_at,1469,P,0.005859
200993_at,1082.6,P,0.010742
200994_at,731.1,P,0.00415
200995_at,137.2,A,0.601074
200996_at,1465.8,P,0.008057
200997_at,943.6,A,0.129639
200998_s_at,640.6,A,0.095215
200999_s_at,255.1,A,0.780518
201000_at,1751.5,A,0.129639
201001_s_at,857.8,A,0.171387
201002_s_at,1397.5,P,0.000732
201003_x_at,669.8,P,0.037598
201004_at,1918.2,P,0.000244
201005_at,5934.6,P,0.000244
201006_at,310.8,A,0.828613
201007_at,1373.6,P,0.01416
201008_s_at,1736.2,A,0.095215
201009_s_at,4586.4,P,0.008057
201010_s_at,4927.4,P,0.000244
201011_at,1382.5,A,0.080566
201012_at,343.2,A,0.334473
201013_s_at,1148.6,P,0.005859
201014_s_at,586.6,A,0.398926
201015_s_at,2350.3,P,0.00415
201016_at,593.8,A,0.095215
201017_at,948.8,P,0.001953
201018_at,826.3,P,0.030273
201019_s_at,1460.5,P,0.005859
201020_at,1541.9,P,0.00415
201021_s_at,179.6,A,0.398926
201022_s_at,320.4,A,0.303711
201023_at,1695.5,P,0.000732
201024_x_at,385.4,A,0.665527
201025_at,393.1,A,0.149658
201026_at,265.8,A,0.665527
201027_s_at,520.1,A,0.303711
201028_s_at,3974.4,P,0.00293
201029_s_at,4761.4,P,0.000244
201030_x_at,2502.7,P,0.008057
201031_s_at,1737.1,P,0.00415
201032_at,1211,P,0.030273
201033_x_at,15746.6,P,0.000244
201034_at,933.7,P,0.023926
201035_s_at,1075.3,A,0.219482
201036_s_at,599.6,P,0.00415
201037_at,976.9,A,0.171387
201038_s_at,801.2,A,0.149658
201039_s_at,756.3,A,0.303711
201040_at,624.3,A,0.5
201041_s_at,1694.7,P,0.000732
201042_at,229.1,A,0.696289
201043_s_at,369.7,A,0.398926
201044_x_at,118.7,A,0.999756
201045_s_at,126.8,A,0.943848
201046_s_at,590.6,A,0.601074
201047_x_at,1254.9,P,0.01416
201048_x_at,87.8,A,0.850342
201049_s_at,36923.1,P,0.000244
201050_at,118.6,A,0.665527
201051_at,2310.5,P,0.000244
201052_s_at,667.5,A,0.334473
201053_s_at,479.7,A,0.246094
201054_at,2295.5,P,0.00293
201055_s_at,81.8,A,0.633789
201056_at,452.5,A,0.432373
201057_s_at,1081.7,A,0.129639
201058_s_at,94.5,A,0.969727
201059_at,819.7,A,0.149658
201060_x_at,909,A,0.111572
201061_s_at,464.6,A,0.246094
201062_at,101.9,A,0.932373
201063_at,497.6,A,0.27417
201064_s_at,1211,P,0.046143
201065_s_at,846.1,P,0.018555
201066_at,764.6,A,0.466064
201067_at,259.2,A,0.753906
201068_s_at,931.5,A,0.149658
201069_at,339.4,A,0.219482
201070_x_at,986.9,A,0.366211
201071_x_at,2644.1,P,0.023926
201072_s_at,527.2,A,0.19458
201073_s_at,776.4,P,0.023926
201074_at,982.7,P,0.037598
201075_s_at,828.4,P,0.001953
201076_at,907,A,0.149658
201077_s_at,2120.8,P,0.00415
201078_at,1256.2,P,0.010742
201079_at,267.4,A,0.633789
201080_at,1335.1,A,0.095215
201081_s_at,743.7,A,0.5
201082_s_at,193.7,A,0.953857
201083_s_at,449.8,P,0.030273
201084_s_at,1637.2,P,0.000244
201085_s_at,338.1,A,0.753906
201086_x_at,2201.7,P,0.001221
201087_at,1429.5,A,0.171387
201088_at,724.4,P,0.010742
201089_at,509.2,A,0.303711
201090_x_at,8029.6,P,0.005859
201091_s_at,909.8,A,0.111572
201092_at,2695.5,P,0.000244
201093_x_at,691.1,A,0.334473
201094_at,25827.7,P,0.000244
201095_at,676.1,A,0.171387
201096_s_at,975.4,P,0.030273
201097_s_at,1015.3,P,0.00415
201098_at,1413.9,P,0.018555
201099_at,791.5,P,0.001221
201100_s_at,1074.4,A,0.129639
201101_s_at,143,A,0.828613
201102_s_at,1429,P,0.046143
201103_x_at,1685.5,P,0.000732
201104_x_at,1762.3,A,0.067627
201105_at,975.9,A,0.19458
201106_at,2029.5,A,0.067627
201107_s_at,198.8,A,0.943848
201108_s_at,653.6,P,0.037598
201109_s_at,62.4,A,0.870361
201110_s_at,202,A,0.432373
201111_at,89.1,A,0.870361
201112_s_at,1575.3,P,0.018555
201113_at,1068.8,A,0.149658
201114_x_at,788.9,A,0.533936
201115_at,490.5,A,0.398926
201116_s_at,126.1,A,0.981445
201117_s_at,102.9,A,0.72583
201118_at,897.8,P,0.023926
201119_s_at,2198.9,P,0.00293
201120_s_at,224.4,A,0.870361
201121_s_at,1063.4,A,0.398926
201122_x_at,2663.3,P,0.037598
201123_s_at,2457.7,P,0.001221
201124_at,921.7,A,0.171387
201125_s_at,234,A,0.780518
201126_s_at,1117.7,A,0.080566
201127_s_at,1454,A,0.067627
201128_s_at,1517.1,P,0.008057
201129_at,875.4,P,0.000244
201130_s_at,380.2,A,0.27417
201131_s_at,113.7,A,0.981445
201132_at,885.1,P,0.008057
201133_s_at,686.9,P,0.005859
201134_x_at,2854.5,P,0.023926
201135_at,1266.5,P,0.01416
201136_at,1889.3,P,0.030273
201137_s_at,6669,P,0.005859
201138_s_at,572.1,A,0.303711
201139_s_at,267.1,A,0.432373
201140_s_at,433,A,0.27417
201141_at,298.2,A,0.432373
201142_at,1340.7,P,0.037598
201143_s_at,926.9,P,0.008057
201144_s_at,836.6,A,0.149658
201145_at,387.3,A,0.466064
201146_at,384.9,A,0.665527
201147_s_at,122.5,A,0.981445
201148_s_at,132.9,A,0.953857
201149_s_at,175.2,A,0.72583
201150_s_at,228.6,A,0.828613
201151_s_at,450.8,A,0.466064
201152_s_at,1887.5,P,0.030273
201153_s_at,1559.8,P,0.00293
201154_x_at,8278.5,P,0.000244
201155_s_at,815.7,A,0.334473
201156_s_at,1067.4,A,0.432373
201157_s_at,689.1,A,0.129639
201158_at,205.9,A,0.567627
201159_s_at,470.4,A,0.753906
201160_s_at,2570.4,P,0.000244
201161_s_at,2543.1,P,0.005859
201162_at,165.4,A,0.969727
201163_s_at,317,A,0.219482
201164_s_at,1443.1,P,0.01416
201165_s_at,836.3,A,0.219482
201166_s_at,1057.3,P,0.008057
201167_x_at,941.9,P,0.01416
201168_x_at,1140.2,A,0.334473
201169_s_at,354.4,A,0.633789
201170_s_at,126.7,A,0.953857
201171_at,320.5,A,0.567627
201172_x_at,2804.7,P,0.037598
201173_x_at,568.5,A,0.334473
201174_s_at,1217.9,P,0.030273
201175_at,709.1,A,0.067627
201176_s_at,726.2,A,0.129639
201177_s_at,581.8,P,0.001221
201178_at,2075.5,M,0.056152
201179_s_at,761.9,A,0.219482
201180_s_at,1365.2,M,0.056152
201181_at,138.9,A,0.953857
201182_s_at,563.3,A,0.19458
201183_s_at,1450.8,P,0.030273
201184_s_at,559.4,A,0.567627
201185_at,204.3,A,0.665527
201186_at,232,A,0.870361
201187_s_at,881.7,A,0.366211
201188_s_at,202.6,A,0.962402
201189_s_at,207,A,0.932373
201190_s_at,686.1,A,0.398926
201191_at,186.7,A,0.828613
201192_s_at,699.1,A,0.303711
201193_at,205.9,A,0.633789
201194_at,179.3,A,0.72583
201195_s_at,247.3,A,0.932373
201196_s_at,637,A,0.303711
201197_at,341.6,P,0.030273
201198_s_at,900.2,A,0.303711
201199_s_at,369.5,A,0.466064
201200_at,601.9,A,0.19458
201201_at,2964.8,P,0.030273
201202_at,1238.8,P,0.001221
201203_s_at,198.9,A,0.72583
201204_s_at,425.5,A,0.5
201205_at,129.7,A,0.633789
201206_s_at,605.6,A,0.398926
201207_at,1321.9,M,0.056152
201208_s_at,358,A,0.919434
201209_at,1390,M,0.056152
201210_at,3234.9,P,0.005859
201211_s_at,225.9,A,0.72583
201212_at,144.5,A,0.98584
201213_at,179.2,A,0.850342
201214_s_at,449.2,A,0.366211
201215_at,64.5,A,0.943848
201216_at,2324.6,P,0.00293
201217_x_at,15774.1,P,0.000244
201218_at,646.2,P,0.000244
201219_at,755.4,A,0.19458
201220_x_at,2623.6,P,0.001953
201221_s_at,1211.5,A,0.067627
201222_s_at,980.1,P,0.00415
201223_s_at,683.6,P,0.01416
201224_s_at,324.6,A,0.753906
201225_s_at,1384.6,P,0.000732
201226_at,1204.7,P,0.008057
201227_s_at,1239.8,P,0.00415
201228_s_at,384.3,A,0.398926
201229_s_at,326.2,A,0.432373
201230_s_at,515.7,A,0.080566
201231_s_at,3640.5,P,0.005859
201232_s_at,560.5,A,0.19458
201233_at,649.7,P,0.023926
201234_at,518.7,A,0.5
201235_s_at,1206,A,0.080566
201236_s_at,2175.1,P,0.030273
201237_at,639.9,P,0.000732
201238_s_at,841.7,M,0.056152
201239_s_at,1200.2,A,0.067627
201240_s_at,1185.7,P,0.046143
201241_at,555.9,A,0.334473
201242_s_at,87.9,A,0.533936
201243_s_at,145.8,A,0.962402
201244_s_at,676.9,A,0.246094
201245_s_at,789.4,P,0.046143
201246_s_at,191.1,A,0.969727
201247_at,181,A,0.919434
201248_s_at,172.6,A,0.696289
201249_at,507.7,A,0.27417
201250_s_at,1309,P,0.023926
201251_at,2820.5,P,0.046143
201252_at,138.6,A,0.870361
201253_s_at,960,A,0.149658
201254_x_at,28345.9,P,0.00293
201255_x_at,1548.1,M,0.056152
201256_at,394.8,A,0.334473
201257_x_at,38228.6,P,0.000244
201258_at,4445,P,0.000244
201259_s_at,1071.8,P,0.001953
201260_s_at,1007.6,A,0.095215
201261_x_at,554.1,A,0.303711
201262_s_at,144.1,A,0.828613
201263_at,162.4,A,0.466064
201264_at,838.9,A,0.303711
201265_at,207.9,A,0.850342
201266_at,865.9,A,0.19458
201267_s_at,364,A,0.567627
201268_at,2290.2,P,0.01416
