ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200652_at,2346.9,P,0.000732
200653_s_at,3006.2,P,0.000244
200654_at,4232.3,P,0.018555
200655_s_at,7008.1,P,0.000244
200656_s_at,1284.6,P,0.000732
200657_at,14303.7,P,0.000244
200658_s_at,1968,P,0.000244
200659_s_at,1243.7,P,0.000244
200660_at,112.5,A,0.567627
200661_at,293.6,P,0.046143
200662_s_at,1744,P,0.000244
200663_at,1512.4,P,0.001221
200664_s_at,670.7,P,0.00415
200665_s_at,283.7,A,0.067627
200666_s_at,1663.7,P,0.000244
200667_at,2948.6,P,0.000244
200668_s_at,7380,P,0.000244
200669_s_at,4460.9,P,0.000244
200670_at,9817.5,P,0.000244
200671_s_at,475.6,P,0.01416
200672_x_at,974.8,P,0.000732
200673_at,3996.7,P,0.000244
200674_s_at,30082.8,P,0.000244
200675_at,4253.3,P,0.000244
200676_s_at,605.8,P,0.000244
200677_at,2634.5,P,0.000244
200678_x_at,799.2,P,0.01416
200679_x_at,11813.1,P,0.000244
200680_x_at,19629.4,P,0.000244
200681_at,2453.1,P,0.000732
200682_s_at,2568.1,P,0.000244
200683_s_at,1147.8,P,0.008057
200684_s_at,803.5,P,0.001953
200685_at,498.9,P,0.001221
200686_s_at,4497.5,P,0.000244
200687_s_at,1182.3,P,0.001221
200688_at,289.3,P,0.018555
200689_x_at,22238.6,P,0.000244
200690_at,276.5,A,0.19458
200691_s_at,1447.1,P,0.000244
200692_s_at,1429.1,P,0.000244
200693_at,7213.3,P,0.000244
200694_s_at,2093.5,P,0.000244
200695_at,1316.2,P,0.01416
200696_s_at,1656.7,P,0.000244
200697_at,518.1,P,0.018555
200698_at,601,P,0.000244
200699_at,524,P,0.005859
200700_s_at,1607.7,P,0.000244
200701_at,2531.9,P,0.000244
200702_s_at,552,P,0.005859
200703_at,3684.5,P,0.000244
200704_at,863.2,P,0.010742
200705_s_at,10737.8,P,0.000244
200706_s_at,405,M,0.056152
