ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
1007_s_at,365.5,A,0.098054
1053_at,202,M,0.060419
117_at,112.2,A,0.458816
121_at,1391.9,P,0.014937
1255_g_at,117.9,P,0.035163
1294_at,1304.9,P,0.000673
1316_at,244.4,P,0.02786
1320_at,27.4,A,0.872355
1405_i_at,63.3,A,0.586954
1431_at,123.5,A,0.127645
1438_at,299,A,0.189687
1487_at,432,A,0.150527
1494_f_at,351.4,P,0.02786
1598_g_at,850.4,M,0.060419
160020_at,782.5,P,0.013092
1729_at,519.3,P,0.003585
1773_at,277.4,A,0.127645
177_at,145.2,A,0.162935
179_at,1070.8,A,0.107301
1861_at,283.2,A,0.138765
200000_s_at,2779.9,P,0.000244
200001_at,4573.7,P,0.000244
200002_at,13592.3,P,0.000244
200003_s_at,24635.9,P,0.000244
200004_at,6703,P,0.000244
200005_at,5065.5,P,0.000244
200006_at,6030.4,P,0.000244
200007_at,5731.8,P,0.000244
200008_s_at,7693.4,P,0.000244
200009_at,12652.8,P,0.000244
200010_at,21698.4,P,0.000244
200011_s_at,1062.5,P,0.00293
200012_x_at,17263.3,P,0.000244
200013_at,13283.4,P,0.000244
200014_s_at,1994.5,P,0.000244
200015_s_at,3507.2,P,0.000244
200016_x_at,23005.7,P,0.000244
200017_at,24201.6,P,0.000244
200018_at,29028.3,P,0.000244
200019_s_at,16926.1,P,0.000244
200020_at,1680.2,P,0.000244
200021_at,22681.9,P,0.001953
200022_at,12052.9,P,0.000244
200023_s_at,11398.5,P,0.000244
200024_at,17845.1,P,0.000244
200025_s_at,26950.8,P,0.000244
200026_at,38852.7,P,0.000732
200027_at,3000.4,P,0.000244
200028_s_at,3205.5,P,0.000244
200029_at,24487.6,P,0.000244
200030_s_at,6960,P,0.000244
200031_s_at,40851.5,P,0.000244
200032_s_at,49109.1,P,0.000244
200033_at,10851,P,0.000244
200034_s_at,17909.9,P,0.000244
200035_at,1696.5,P,0.023926
200036_s_at,22669.8,P,0.000244
200037_s_at,3190.2,P,0.000244
200038_s_at,30328,P,0.000244
200039_s_at,1835.2,P,0.000244
200040_at,2101.2,P,0.000244
200041_s_at,7493.2,P,0.000244
200042_at,1030.6,P,0.00293
200043_at,6552.5,P,0.000732
200044_at,2807,P,0.000244
200045_at,1820.8,P,0.001953
200046_at,2113.1,P,0.000244
200047_s_at,2697.6,P,0.000244
200048_s_at,4349.5,P,0.000244
200049_at,622.8,P,0.000244
200050_at,1893.4,P,0.000244
200051_at,540.4,P,0.000244
200052_s_at,2898.8,P,0.000244
200053_at,1321.2,P,0.000244
200054_at,511.7,P,0.000732
200055_at,2329,P,0.000244
