ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200651_at,23465,P,0.000244
200652_at,2319.9,P,0.001953
200653_s_at,1940.7,P,0.000732
200654_at,3346,P,0.023926
200655_s_at,4415.4,P,0.000244
200656_s_at,1126.8,P,0.001221
200657_at,9056.8,P,0.000244
200658_s_at,1101.3,P,0.000244
200659_s_at,477.4,A,0.149658
200660_at,21.5,A,0.828613
200661_at,354.1,A,0.398926
200662_s_at,1776.3,P,0.000732
200663_at,1520.3,P,0.010742
200664_s_at,766.8,P,0.030273
200665_s_at,789.1,P,0.018555
200666_s_at,1593.7,P,0.000244
200667_at,1719.3,P,0.000244
200668_s_at,5144.3,P,0.000244
200669_s_at,2682,P,0.000244
200670_at,5981,P,0.000244
200671_s_at,636.4,P,0.037598
200672_x_at,1828.7,P,0.001953
200673_at,3182.9,P,0.000244
200674_s_at,37947.1,P,0.000244
200675_at,4381,P,0.000732
200676_s_at,614.5,P,0.00293
200677_at,1668.9,P,0.008057
200678_x_at,1005.3,A,0.080566
200679_x_at,8287.7,P,0.000244
200680_x_at,28971.9,P,0.000244
200681_at,1407,P,0.001221
200682_s_at,2446.4,P,0.000244
200683_s_at,1432.5,P,0.023926
200684_s_at,948.3,P,0.000732
200685_at,110.4,P,0.037598
200686_s_at,1604,P,0.000244
200687_s_at,894.9,P,0.001953
200688_at,440.1,A,0.27417
200689_x_at,36751.7,P,0.000244
200690_at,258.3,A,0.432373
200691_s_at,1446.1,P,0.000244
200692_s_at,924.3,P,0.000244
200693_at,7520.2,P,0.000244
200694_s_at,1387.2,P,0.000244
200695_at,1527.6,P,0.030273
200696_s_at,1724.8,P,0.001221
200697_at,1268.3,P,0.037598
200698_at,920.1,P,0.000732
200699_at,849.7,P,0.023926
200700_s_at,3298.4,P,0.000732
200701_at,2187.8,P,0.000244
200702_s_at,127.6,A,0.601074
200703_at,3416.3,P,0.00415
200704_at,1031,P,0.00293
200705_s_at,16617.3,P,0.000244
200706_s_at,735.7,P,0.023926
200707_at,1199.4,P,0.01416
200708_at,731,P,0.001953
200709_at,1326.2,P,0.000244
200710_at,1141.9,P,0.030273
200711_s_at,1197.5,P,0.001953
200712_s_at,804.6,P,0.001953
200713_s_at,2946.7,P,0.001221
200714_x_at,2563,P,0.000244
200715_x_at,16446.8,P,0.000244
200716_x_at,68179.1,P,0.000244
200717_x_at,39228.8,P,0.000244
200718_s_at,5544.4,P,0.000244
200719_at,364.1,A,0.303711
200720_s_at,578.4,P,0.046143
200721_s_at,613.9,P,0.046143
200722_s_at,2648.5,P,0.000732
200723_s_at,4505.7,P,0.000244
200724_at,271,A,0.601074
200725_x_at,39607.2,P,0.000244
200726_at,1273.4,P,0.000244
200727_s_at,850,M,0.056152
200728_at,3715.4,P,0.000244
200729_s_at,2184,P,0.000244
200730_s_at,452.4,P,0.001953
200731_s_at,311.5,P,0.030273
200732_s_at,832.1,P,0.00415
200733_s_at,307.8,P,0.010742
200734_s_at,1427.7,P,0.018555
200735_x_at,18407.9,P,0.000244
200736_s_at,6566.8,P,0.000244
200737_at,1294.6,A,0.067627
200738_s_at,4329.8,P,0.000244
200739_s_at,850.6,M,0.056152
200740_s_at,1457.4,P,0.000244
200741_s_at,53652.7,P,0.000244
200742_s_at,2182.9,P,0.000244
200743_s_at,1589.4,P,0.000244
200744_s_at,1618.1,P,0.000244
200745_s_at,2273.4,P,0.000244
200746_s_at,3885.8,P,0.001953
200747_s_at,1600,P,0.000244
200748_s_at,6017,P,0.000244
200749_at,398.2,P,0.008057
200750_s_at,6409.9,P,0.000244
200751_s_at,1931.3,P,0.000244
200752_s_at,583.3,P,0.023926
200753_x_at,2546,P,0.000732
200754_x_at,8319,P,0.000244
200755_s_at,321.7,A,0.19458
200756_x_at,446.3,A,0.27417
200757_s_at,678.1,P,0.018555
200758_s_at,491.8,A,0.149658
200759_x_at,1342.1,P,0.01416
200760_s_at,1613.3,P,0.000732
200761_s_at,2751.1,P,0.008057
200762_at,1735.6,P,0.000244
200763_s_at,58522.3,P,0.000244
200764_s_at,670,P,0.000244
200765_x_at,705.9,P,0.000732
200766_at,22.9,A,0.72583
200767_s_at,635.2,P,0.01416
200768_s_at,2857.8,P,0.000244
200769_s_at,1435.3,P,0.037598
200770_s_at,607.5,P,0.018555
200771_at,699.8,A,0.080566
200772_x_at,16568.1,P,0.000244
200773_x_at,22425.3,P,0.000244
200774_at,2770.1,P,0.000244
200775_s_at,4740.9,P,0.000244
200776_s_at,895.2,P,0.018555
200777_s_at,1040.1,P,0.000244
200778_s_at,1966.3,P,0.000244
200779_at,4541.5,P,0.001221
200780_x_at,17062,P,0.000244
200781_s_at,37594.4,P,0.000244
200782_at,236.9,A,0.095215
200783_s_at,1280.2,P,0.000732
200784_s_at,83.9,A,0.828613
200785_s_at,491,P,0.018555
200786_at,1520.7,P,0.000244
200787_s_at,469.9,P,0.01416
200788_s_at,590.4,P,0.030273
200789_at,1302.3,P,0.023926
200790_at,2718.7,P,0.001221
200791_s_at,1217.1,P,0.010742
200792_at,5853.8,P,0.001953
200793_s_at,1090.1,A,0.111572
200794_x_at,3898.4,P,0.000244
200795_at,186.6,A,0.303711
200796_s_at,275.4,A,0.080566
200797_s_at,1930.6,P,0.000732
200798_x_at,708.7,P,0.001221
200799_at,2515.9,P,0.000244
200800_s_at,559.1,P,0.000244
200801_x_at,70139.4,P,0.000244
200802_at,1241.5,P,0.00415
200803_s_at,2635.6,P,0.001953
200804_at,2411.3,P,0.000244
200805_at,452.9,P,0.018555
200806_s_at,4514.8,P,0.000244
200807_s_at,10258.8,P,0.000244
200808_s_at,1449.6,P,0.00293
200809_x_at,19029.8,P,0.000244
200810_s_at,1345.3,P,0.001953
200811_at,1615.9,P,0.030273
200812_at,1648.3,P,0.00293
200813_s_at,879.3,A,0.129639
200814_at,5746.5,P,0.001953
200815_s_at,826.9,P,0.010742
200816_s_at,1202.9,P,0.000732
200817_x_at,71309.2,P,0.000244
200818_at,3298.1,P,0.000244
200819_s_at,32064.2,P,0.000244
200820_at,1261.4,P,0.010742
200821_at,403.3,P,0.023926
