ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200651_at,18506.8,P,0.000244
200652_at,1854.6,P,0.000732
200653_s_at,1549.1,P,0.000244
200654_at,3515.9,P,0.018555
200655_s_at,2633.8,P,0.000244
200656_s_at,1217.3,P,0.000732
200657_at,7855.4,P,0.000244
200658_s_at,2016.6,P,0.000732
200659_s_at,1589.2,P,0.000244
200660_at,26.4,A,0.753906
200661_at,156.3,A,0.567627
200662_s_at,4269.3,P,0.000244
200663_at,1520.4,P,0.00293
200664_s_at,1259.5,P,0.00415
200665_s_at,136.2,A,0.246094
200666_s_at,1834.1,P,0.000244
200667_at,2493.9,P,0.000244
200668_s_at,7731.1,P,0.000244
200669_s_at,5316.8,P,0.000244
200670_at,4446.8,P,0.000244
200671_s_at,1489.3,P,0.001953
200672_x_at,3899.9,P,0.000244
200673_at,3596.3,P,0.000244
200674_s_at,25270.5,P,0.000244
200675_at,3435.2,P,0.000244
200676_s_at,147.4,A,0.398926
200677_at,951.9,P,0.008057
200678_x_at,589.1,A,0.111572
200679_x_at,7217.1,P,0.000244
200680_x_at,33098.8,P,0.000244
200681_at,1087.5,P,0.001221
200682_s_at,2419.1,P,0.000244
200683_s_at,38.5,A,0.601074
200684_s_at,131.1,A,0.246094
200685_at,373.8,P,0.001953
200686_s_at,6420.1,P,0.000244
200687_s_at,419.6,A,0.171387
200688_at,352.7,A,0.067627
200689_x_at,25583.3,P,0.000244
200690_at,674.7,A,0.129639
200691_s_at,1327.7,P,0.000244
200692_s_at,1608.8,P,0.000244
200693_at,5225.9,P,0.000244
200694_s_at,3192.5,P,0.000244
200695_at,1627,P,0.008057
200696_s_at,6768.4,P,0.000244
200697_at,1558.2,P,0.01416
200698_at,264.2,A,0.067627
200699_at,124.3,A,0.303711
200700_s_at,644.6,P,0.000244
200701_at,1215.5,P,0.000244
200702_s_at,660.2,P,0.010742
200703_at,153.1,A,0.366211
200704_at,738.6,P,0.00293
200705_s_at,6053.4,P,0.000244
200706_s_at,796.7,P,0.01416
200707_at,1026.1,P,0.005859
200708_at,671.1,P,0.023926
200709_at,2261.9,P,0.000244
200710_at,1249.9,P,0.010742
200711_s_at,2446.9,P,0.000244
200712_s_at,1990.3,P,0.000244
200713_s_at,6226.6,P,0.000244
200714_x_at,2280,P,0.000244
200715_x_at,12872.5,P,0.000244
200716_x_at,48948.2,P,0.000244
200717_x_at,34314.6,P,0.000244
200718_s_at,5701.2,P,0.000244
200719_at,1716.1,P,0.000244
200720_s_at,1158.1,P,0.001221
200721_s_at,867.1,P,0.010742
200722_s_at,1424.7,P,0.001221
200723_s_at,1744.5,P,0.000244
200724_at,218,A,0.533936
200725_x_at,34349.4,P,0.000244
200726_at,1709.8,P,0.000244
200727_s_at,914.7,P,0.018555
200728_at,2168.9,P,0.000244
200729_s_at,1439.6,P,0.000244
200730_s_at,902.5,P,0.000244
200731_s_at,739.2,P,0.001221
200732_s_at,1199.1,P,0.001221
200733_s_at,451.2,P,0.001221
200734_s_at,267.3,A,0.533936
200735_x_at,17286.6,P,0.000244
200736_s_at,1911.7,P,0.001953
200737_at,1782,P,0.000732
200738_s_at,5110.9,P,0.000244
200739_s_at,1797.7,P,0.001953
200740_s_at,4524.3,P,0.000244
200741_s_at,42411.1,P,0.000244
200742_s_at,716.5,P,0.000244
200743_s_at,613.2,P,0.000244
200744_s_at,3706.6,P,0.000244
200745_s_at,4665.7,P,0.000244
200746_s_at,5044.9,P,0.000244
200747_s_at,1461.8,P,0.000244
200748_s_at,18790.9,P,0.000244
200749_at,525.9,P,0.030273
200750_s_at,3324.8,P,0.000732
200751_s_at,1400.5,P,0.000732
200752_s_at,273.8,A,0.111572
200753_x_at,4071,P,0.000732
200754_x_at,19185.3,P,0.000244
200755_s_at,225.9,A,0.334473
200756_x_at,432.1,A,0.27417
200757_s_at,403.1,A,0.067627
200758_s_at,736.9,P,0.046143
